"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"Sad boi hours starting early @brazil",FALSE,1,NA,2018-07-06 20:15:22,FALSE,NA,"1015328372250030087",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JRogers22",0,FALSE,FALSE,NA,NA
"TO BE CONTINUED @BRAZIL https://t.co/pFPAPiodRB",FALSE,13,NA,2018-07-06 20:15:16,FALSE,NA,"1015328346337574913",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nevsu_",5,FALSE,FALSE,NA,NA
"@Brazil #WorldCup DO NOT fly your team back home using @Delta airlines. You've been warned.",FALSE,0,"Brazil",2018-07-06 20:14:49,FALSE,NA,"1015328232038596608","1176695388","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","EvilSecondTwin",0,FALSE,FALSE,NA,NA
"Just watched @Brazil and @teambelgium play in Barca and good lord. About saw 7 fist fights and saw countless strang… https://t.co/fjOuyyfCuS",FALSE,3,NA,2018-07-06 20:14:25,TRUE,NA,"1015328133489229824",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheGuardian45",0,FALSE,FALSE,NA,NA
"@neymarjr @Brazil You will never be in the company nor close to this greats Ronaldo Ronaldinho Pele Romario Bebeto… https://t.co/UGx3hqgPf2",FALSE,0,"neymarjr",2018-07-06 20:14:20,TRUE,NA,"1015328113037889538","158487331","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TriumphzV",0,FALSE,FALSE,NA,NA
"Thank you Brazilian for the best memories in Russia. Now it's your time to go home. @FIFAWorldCup @Brazil",FALSE,0,NA,2018-07-06 20:13:41,FALSE,NA,"1015327949418090498",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dicanio306",0,FALSE,FALSE,NA,NA
"Thanks for ¼ Final Brazill. 
Greetings from Indonesia. 
I always support you. 

@neymarjr @willianborges88 @Brazil 

#WorldCup #WorldCup2018",FALSE,0,NA,2018-07-06 20:13:38,FALSE,NA,"1015327935828357120",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","salwakhr_",0,FALSE,FALSE,NA,NA
"What a heated second half @Brazil 
Dear @neymarjr AKA a fake selfish dramatic player Brazil ever had you are the re… https://t.co/cqToDp5LBs",FALSE,0,NA,2018-07-06 20:13:36,TRUE,NA,"1015327928807194624",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mikelabunaib",0,FALSE,FALSE,NA,NA
"Owned @Brazil",FALSE,20,NA,2018-07-06 20:13:30,FALSE,NA,"1015327902643249152",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GranTorinoDSA",0,FALSE,FALSE,NA,NA
"Can’t believe @Brazil got knockout by @Belgium in @FIFAWorldCup . 

@neymarjr hard luck today !!! Don’t worry next… https://t.co/EbaOrj76SD",FALSE,0,NA,2018-07-06 20:13:16,TRUE,NA,"1015327844187041792",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","famousentsj",0,FALSE,FALSE,NA,NA
"Stupid ass cry baby fucks. @Brazil https://t.co/nKl5HGQKQn",FALSE,4,NA,2018-07-06 20:13:16,FALSE,NA,"1015327842458988544",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Diegoeloso95",0,FALSE,FALSE,NA,NA
"Do you want to know how @Belgianfootball beat @Brazil ? You will have to come and listen to @KrisVDHaegen at 2nd… https://t.co/pVTR9uLWqg",FALSE,2,NA,2018-07-06 20:13:15,TRUE,NA,"1015327840244588544",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","iCoachKidsEU",0,FALSE,FALSE,NA,NA
"RT @ASHOKKPUNDIT: #BRABEL this is what happened to @Brazil at the #FIFA18WorldCup. They went tumbling out<U+26BD><U+FE0F><U+26BD><U+FE0F><U+26BD><U+FE0F> https://t.co/bYbucvzPWq",FALSE,0,NA,2018-07-06 20:13:05,FALSE,NA,"1015327798972514305",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DannyCarr91",3,TRUE,FALSE,NA,NA
"Do you want to know how @Belgianfootball beat @Brazil ? You will have to come and listen to @KrisVDHaegen at 2nd… https://t.co/xFAvr2LWvr",FALSE,1,NA,2018-07-06 20:13:02,TRUE,NA,"1015327785215283202",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iCoachKidsEU",1,FALSE,FALSE,NA,NA
"refs stole that from @Brazil in my opinion.... should have had a few more calls but I'm kind of glad they aren't ca… https://t.co/SUsiSmyxmw",FALSE,2,NA,2018-07-06 20:12:10,TRUE,NA,"1015327565073043462",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","chrismassoglia",1,FALSE,FALSE,NA,NA
"@ManCity Aguero better then Juses
@Brazil Costa, Firmino better then Juses
#WorldCup 
#BRABEL",FALSE,0,"ManCity",2018-07-06 20:12:07,FALSE,NA,"1015327552615997441","14573900","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Maluh_Lungelo",0,FALSE,FALSE,NA,NA
"Havent players of @Brazil figured this out? Always shoot low against @thibautcourtois",FALSE,0,NA,2018-07-06 20:12:06,FALSE,NA,"1015327548262240259",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","patjuh",0,FALSE,FALSE,NA,NA
"@DavidLumansi ...which players stood out for u from @BraziL today? <f0><U+009F><U+0098><U+0082><f0><U+009F><U+0098><U+0082><f0><U+009F><U+0098><U+0082>",FALSE,1,"DavidLumansi",2018-07-06 20:11:07,FALSE,NA,"1015327300957671425","2313518411","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","drtrevaz",0,FALSE,FALSE,NA,NA
"#BRABEL @brazil this was the final of the worldcup! We hope you wil support us towards our first wc victory.",FALSE,0,NA,2018-07-06 20:10:58,FALSE,NA,"1015327266350518273",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Gunnarken",0,FALSE,FALSE,NA,NA
"its okay boo u did well @brazil",FALSE,1,NA,2018-07-06 20:10:53,FALSE,NA,"1015327245856956416",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mszatanna",0,FALSE,FALSE,NA,NA
"@Brazil Bad luck Neymar.  Now fuck off you diving whinging cheat. #BRABEL #WorldCup",FALSE,0,"Brazil",2018-07-06 20:10:49,FALSE,NA,"1015327226768838656","1176695388","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","zalpzalp",0,FALSE,FALSE,NA,NA
"@ThierryHenry has @Brazil <f0><U+009F><U+0087><U+00A7><f0><U+009F><U+0087><U+00B7>  secret in his pocket .. He is always behind their  down fall ..<U+270A><f0><U+009F><U+008F><U+00BE><U+270A><f0><U+009F><U+008F><U+00BE><U+270A><f0><U+009F><U+008F><U+00BE><U+270C><f0><U+009F><U+008F><U+00BC><U+270C><f0><U+009F><U+008F><U+00BC><f0><U+009F><U+0098><U+008E><f0><U+009F><U+0098><U+008E><f0><U+009F><U+0098><U+008E>@Belgianfootball",FALSE,0,"ThierryHenry",2018-07-06 20:10:40,FALSE,NA,"1015327187745099777","2541999628","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Anademworld",0,FALSE,FALSE,NA,NA
"RT @DiscardedT: With @Belgianfootball beating @Brazil this means that all of the Americas are gone. That’s very unfair and I’ll be pulling…",FALSE,0,NA,2018-07-06 20:10:32,FALSE,NA,"1015327154899488768",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PaulBaxLaniakea",2,TRUE,FALSE,NA,NA
"@Brazil  what happen!!!",FALSE,0,"Brazil",2018-07-06 20:10:26,FALSE,NA,"1015327132317356044","1176695388","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kareemk08543833",0,FALSE,FALSE,NA,NA
"#BRABEL this is what happened to @Brazil at the #FIFA18WorldCup. They went tumbling out<U+26BD><U+FE0F><U+26BD><U+FE0F><U+26BD><U+FE0F> https://t.co/bYbucvzPWq",FALSE,6,NA,2018-07-06 20:10:18,FALSE,NA,"1015327095256420352",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ASHOKKPUNDIT",3,FALSE,FALSE,NA,NA
"@iamsameer1009 @DFB_Team_EN @Brazil @Argentina Amazing World cup.",FALSE,2,"iamsameer1009",2018-07-06 20:10:11,FALSE,"1015324616141737984","1015327068085800960","1412931320","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JAFD74",0,FALSE,FALSE,NA,NA
"My boys are gone @Brazil 
So bleek right now <f0><U+009F><U+0098><U+00AD><f0><U+009F><U+0098><U+00AD><f0><U+009F><U+0098><U+00AD> https://t.co/FxTOdkeH9t",FALSE,1,NA,2018-07-06 20:10:07,FALSE,NA,"1015327049467211783",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","REF_SILILO",0,FALSE,FALSE,NA,NA
"#TeamIndia lost against @englandcricket in #ENGvIND @Brazil lost to #Belgium at #WorldCup 
Sad end to Friday <f0><U+009F><U+0098><U+0099><f0><U+009F><U+0098><U+0092><f0><U+009F><U+0098><U+00AC> https://t.co/2I2E9m6fdf",FALSE,0,NA,2018-07-06 20:10:05,FALSE,NA,"1015327041611108352",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","praneetmb",0,FALSE,FALSE,NA,NA
"@Brazil @FIFAWorldCup @neymarjr 

Just an idea... 

Maybe swap the 2022 kit shorts for speedos?

#WorldCup18… https://t.co/VXYEngIE8q",FALSE,0,"Brazil",2018-07-06 20:09:09,TRUE,NA,"1015326807871115264","1176695388","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","WilliMakki",0,FALSE,FALSE,NA,NA
"Ohhh my @Brazil sorry",FALSE,0,NA,2018-07-06 20:08:53,FALSE,NA,"1015326742389485569",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","Sean_aabslm",1,FALSE,FALSE,NA,NA
"@_arrogantjay @Brazil Because 1. They had to finish their unfinished business from the last World Cup and 2. THEY W… https://t.co/GBaeqC5sKN",FALSE,0,"_arrogantjay",2018-07-06 20:08:44,TRUE,"1015325398824112129","1015326702438944770","1527719251","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","_elimayyy",0,FALSE,FALSE,NA,NA
"Thanks guys appreciate the massive deficit in my bank account @Brazil @Uruguay",FALSE,1,NA,2018-07-06 20:08:37,FALSE,NA,"1015326672281915392",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tnewt_",0,FALSE,FALSE,NA,NA
"So close @brazil good run, y’all ruined the World Cup for my boy @nishtendo for 8years (2 world cups) in a row now.… https://t.co/OA6Yphf8F6",FALSE,0,NA,2018-07-06 20:08:35,TRUE,NA,"1015326664048500736",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kickfeedz",0,FALSE,FALSE,NA,NA
"Well @Brazil are out, good, I don’t have to watch Naymar cheating and play acting anymore!!",FALSE,0,NA,2018-07-06 20:08:22,FALSE,NA,"1015326611149869056",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RonnieTemplar",0,FALSE,FALSE,NA,NA
"@Brazil  Bure kabisa if u look at @neymarjr  u think he still a baby being breastfed",FALSE,0,"Brazil",2018-07-06 20:07:48,FALSE,NA,"1015326467159359489","1176695388","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SimonOchola2",0,FALSE,FALSE,NA,NA
"RT @BengalNewzSport: <U+26BD> #Belgium (@BelRedDevils) knock record champions Brazil out of the @FIFAWorldCup to set up a semi-final clash with @F…",FALSE,0,NA,2018-07-06 20:07:37,FALSE,NA,"1015326423857287168",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BengalNewz",1,TRUE,FALSE,NA,NA
"@B_79_73 @conradtreanor @Brazil i don't get it, just bc i like french team i can't be brazilian?",FALSE,0,"B_79_73",2018-07-06 20:07:33,FALSE,"1015323328939200513","1015326403301081096","4328048897","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","stilesoobrien",0,FALSE,FALSE,NA,NA
"@FlFAWC2018 87 cheating pole axe rolls in 96 minutes. Dirty tactics killed @Brazil chances this year as most were i… https://t.co/T6i6yIJmpb",FALSE,0,"FlFAWC2018",2018-07-06 20:07:29,TRUE,"1015322954652160000","1015326388071665664","2555862950","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wrestletube1",0,FALSE,FALSE,NA,NA
"@golfbollox @Brazil Always had a soft spot for them, an element is creeping in to their play which is detrimental.… https://t.co/7P6h4ZV6JU",FALSE,1,"golfbollox",2018-07-06 20:07:14,TRUE,"1015323378000031744","1015326325022822405","256046799","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","David_Funnell",0,FALSE,FALSE,NA,NA
"@brfootball Belgium should not have an ego their first goal was a mistake from @Brazil.",FALSE,0,"brfootball",2018-07-06 20:06:46,FALSE,"1015324289514508288","1015326206642802690","1561123663","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","damnninaaaa",0,FALSE,FALSE,NA,NA
"What happened @brazil",FALSE,0,NA,2018-07-06 20:06:33,FALSE,NA,"1015326154415398913",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","saruhhlynn",0,FALSE,FALSE,NA,NA
"Yes its an amazing song @brazil https://t.co/G1IAXSnxeA",FALSE,0,NA,2018-07-06 20:06:30,FALSE,NA,"1015326142738333696",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pc_why",0,FALSE,FALSE,NA,NA
"@FIFAWorldCup Saints of Football @Brazil has been knocked out by @SoccerBelgium <f0><U+009F><U+0098><U+00AD>and made into #SemiFinal for the 2… https://t.co/CiCdTVSSkH",FALSE,0,"FIFAWorldCup",2018-07-06 20:06:14,TRUE,NA,"1015326074195075073","138372303","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","w4virgo",0,FALSE,FALSE,NA,NA
"You're doing great guys. I love you so muchie!<U+2764><U+2764><f0><U+009F><U+0098><U+00AD><f0><U+009F><U+0098><U+00AD><f0><U+009F><U+0098><U+00AD><f0><U+009F><U+0091><U+008C> @Brazil @neymarjr @Phil_Coutinho @paulinho @MarceloM12… https://t.co/aPVFOYYK3F",FALSE,0,NA,2018-07-06 20:06:09,TRUE,NA,"1015326050862198784",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mijoorl",0,FALSE,FALSE,NA,NA
"#BRABEL .. Hey Messi and Ronaldo I am also coming along.... 
PS: well played @Brazil and belgium.
What a game… https://t.co/US2evDkIyh",FALSE,0,NA,2018-07-06 20:06:07,TRUE,NA,"1015326046072156160",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Banshantweets",0,FALSE,FALSE,NA,NA
"Smdh fuck man why why why @Brazil <f0><U+009F><U+0087><U+00A7><f0><U+009F><U+0087><U+00B7><f0><U+009F><U+00A4><U+00A6><U+200D><U+2642><U+FE0F><f0><U+009F><U+0098><U+00A2>",FALSE,0,NA,2018-07-06 20:05:59,FALSE,NA,"1015326011599224837",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JOEsoDope",0,FALSE,FALSE,NA,NA
"WHATD YOU DO @Brazil",FALSE,0,NA,2018-07-06 20:05:38,FALSE,NA,"1015325923988660224",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rosytuans",0,FALSE,FALSE,NA,NA
"Waiting for the @German Twitter account to tweet @Brazil",FALSE,1,NA,2018-07-06 20:05:33,FALSE,NA,"1015325900173389824",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","russ_bus11",0,FALSE,FALSE,NA,NA
"<U+26BD> #Belgium (@BelRedDevils) knock record champions Brazil out of the @FIFAWorldCup to set up a semi-final clash with… https://t.co/8sY3gu5450",FALSE,2,NA,2018-07-06 20:05:23,TRUE,NA,"1015325858502885377",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BengalNewzSport",1,FALSE,FALSE,NA,NA
"Devastated that @Brazil is leaving the tournament, but a game well won by Belgium. Next time Brazil, way to fight r… https://t.co/AmlWgepLkM",FALSE,0,NA,2018-07-06 20:05:17,TRUE,NA,"1015325833827774464",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Aidan_Bancroft",0,FALSE,FALSE,NA,NA
"#VAR just failed @Brazil",FALSE,0,NA,2018-07-06 20:05:13,FALSE,NA,"1015325818959081478",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","J_P_Green",0,FALSE,FALSE,NA,NA
"Always with you @Brazil",FALSE,0,NA,2018-07-06 20:05:10,FALSE,NA,"1015325806892109824",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","As36Ankit",0,FALSE,FALSE,NA,NA
"I'm so happy that the scuba diving team lost... See you next 4 years #BRABEL #BRA #BEL  #WorldCup #Lukaku #Neymar… https://t.co/SFDByBRs7g",FALSE,0,NA,2018-07-06 20:05:06,TRUE,NA,"1015325787539591170",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Angel19thNov",0,FALSE,FALSE,NA,NA
"Is it normal that i have accurately predicted the winners for this game including Belgium v Japan, Columbia v Engla… https://t.co/d5HoBRLj4D",FALSE,0,NA,2018-07-06 20:04:38,TRUE,NA,"1015325672267370497",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FTthemusician",0,FALSE,FALSE,NA,NA
"#BRABEL Brazil is like Argentina in that they both were great soccer teams in the past, but now have no future in s… https://t.co/7yYZnvYxZi",FALSE,0,NA,2018-07-06 20:04:33,TRUE,NA,"1015325649731387392",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","troll_tweeting",0,FALSE,FALSE,NA,NA
"RT @J_Morua: They talked too much and now they're going home @Brazil",FALSE,0,NA,2018-07-06 20:04:15,FALSE,NA,"1015325575047733249",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","__aralnxoxo",4,TRUE,FALSE,NA,NA
"Brazil for nothing # go home <f0><U+009F><U+0090><U+0083> @Brazil",FALSE,0,NA,2018-07-06 20:04:14,FALSE,NA,"1015325569897107457",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DonaGilis",0,FALSE,FALSE,NA,NA
"#BRABEL keep your head high you did your best @Brazil",FALSE,0,NA,2018-07-06 20:04:04,FALSE,NA,"1015325530478895104",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","thegarthd",0,FALSE,FALSE,NA,NA
"So so happy to see @Brazil knocked out by European opposition, sending that whiney cunt @neymarjr home. Get fucked… https://t.co/dYhP0QO3bj",FALSE,0,NA,2018-07-06 20:04:03,TRUE,NA,"1015325526318309376",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lewisskinner",0,FALSE,FALSE,NA,NA
"Think it's time for Germany <f0><U+009F><U+0087><U+00A9><f0><U+009F><U+0087><U+00AA> too have a funeral for Brazil <f0><U+009F><U+0087><U+00A7><f0><U+009F><U+0087><U+00B7> @Brazil @Germany hahahah",FALSE,1,NA,2018-07-06 20:03:49,FALSE,NA,"1015325463961587714",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","whydoesntithurt",0,FALSE,FALSE,NA,NA
"Who gets to go home???? @Brazil <f0><U+009F><U+0099><U+008B><f0><U+009F><U+008F><U+00BB><f0><U+009F><U+0099><U+008B><f0><U+009F><U+008F><U+00BB><f0><U+009F><U+0099><U+008B><f0><U+009F><U+008F><U+00BB><f0><U+009F><U+0099><U+008B><f0><U+009F><U+008F><U+00BB><f0><U+009F><U+0099><U+008B><f0><U+009F><U+008F><U+00BB><f0><U+009F><U+0099><U+008B><f0><U+009F><U+008F><U+00BB><f0><U+009F><U+0099><U+008B><f0><U+009F><U+008F><U+00BB>",FALSE,0,NA,2018-07-06 20:03:40,FALSE,NA,"1015325427240296448",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","3lsadc",0,FALSE,FALSE,NA,NA
"A #RussiaWorldCup2018 Final without @Brazil ... painful! <f0><U+009F><U+0099><U+008A><f0><U+009F><U+0099><U+008A> South Africa loves you anyway @Brazil <f0><U+009F><U+0092><U+009B>",FALSE,0,NA,2018-07-06 20:03:38,FALSE,NA,"1015325417614528515",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MsJJL153",0,FALSE,FALSE,NA,NA
